interaction_id,location,time_of_day,weather
844,New York,Evening,Cloudy
845,New York,Evening,Rainy
846,New York,Evening,Sunny
847,Los Angeles,Morning,Rainy
848,New York,Morning,Sunny
849,San Francisco,Morning,Rainy
850,New York,Afternoon,Rainy
851,New York,Evening,Sunny
852,Chicago,Morning,Snowy
853,Chicago,Night,Rainy
854,New York,Morning,Snowy
855,Los Angeles,Night,Sunny
856,San Francisco,Afternoon,Sunny
857,Los Angeles,Evening,Sunny
858,Los Angeles,Morning,Sunny
859,Chicago,Night,Rainy
860,New York,Night,Snowy
861,Houston,Afternoon,Cloudy
862,San Francisco,Night,Rainy
863,San Francisco,Evening,Cloudy
864,Los Angeles,Afternoon,Rainy
865,Chicago,Afternoon,Snowy
866,Chicago,Morning,Snowy
867,San Francisco,Evening,Sunny
868,San Francisco,Night,Snowy
869,New York,Night,Cloudy
870,Houston,Morning,Snowy
871,New York,Afternoon,Sunny
872,Houston,Night,Cloudy
873,Chicago,Morning,Cloudy
874,New York,Evening,Snowy
875,Chicago,Night,Rainy
876,New York,Evening,Rainy
877,Chicago,Morning,Sunny
878,Houston,Afternoon,Snowy
879,Houston,Evening,Cloudy
880,New York,Evening,Rainy
881,San Francisco,Night,Cloudy
882,Chicago,Evening,Cloudy
883,Houston,Evening,Cloudy
884,Houston,Night,Snowy
885,New York,Morning,Cloudy
886,Chicago,Evening,Sunny
887,Chicago,Morning,Sunny
888,Los Angeles,Afternoon,Rainy
889,Los Angeles,Morning,Sunny
890,Chicago,Evening,Sunny
891,Houston,Evening,Cloudy
892,Chicago,Night,Sunny
893,San Francisco,Night,Rainy
894,Chicago,Afternoon,Snowy
895,Chicago,Afternoon,Cloudy
896,New York,Afternoon,Snowy
897,San Francisco,Night,Sunny
898,Los Angeles,Evening,Sunny
899,Los Angeles,Night,Rainy
900,New York,Night,Rainy
901,San Francisco,Night,Snowy
902,Houston,Morning,Sunny
903,Chicago,Morning,Rainy
904,Chicago,Night,Snowy
905,New York,Morning,Rainy
906,Chicago,Morning,Cloudy
907,San Francisco,Morning,Rainy
908,San Francisco,Afternoon,Sunny
909,Chicago,Afternoon,Cloudy
910,New York,Night,Cloudy
911,Los Angeles,Afternoon,Cloudy
912,Chicago,Night,Sunny
913,Houston,Morning,Rainy
914,Chicago,Night,Snowy
915,San Francisco,Evening,Rainy
916,San Francisco,Night,Sunny
917,New York,Afternoon,Snowy
918,Chicago,Morning,Snowy
919,New York,Afternoon,Cloudy
920,San Francisco,Evening,Rainy
921,Los Angeles,Morning,Sunny
922,Chicago,Night,Snowy
923,Los Angeles,Morning,Sunny
924,Los Angeles,Morning,Snowy
925,Houston,Afternoon,Cloudy
926,Chicago,Morning,Snowy
927,Chicago,Morning,Rainy
928,San Francisco,Morning,Cloudy
929,Houston,Evening,Rainy
930,Chicago,Evening,Cloudy
931,Chicago,Afternoon,Sunny
932,Los Angeles,Morning,Cloudy
933,Los Angeles,Morning,Sunny
934,San Francisco,Evening,Cloudy
935,San Francisco,Night,Rainy
936,San Francisco,Afternoon,Cloudy
937,San Francisco,Night,Sunny
938,Los Angeles,Afternoon,Rainy
939,New York,Afternoon,Snowy
940,Los Angeles,Morning,Cloudy
941,Los Angeles,Morning,Snowy
942,Los Angeles,Night,Snowy
943,Houston,Morning,Cloudy
944,San Francisco,Afternoon,Cloudy
945,New York,Afternoon,Cloudy
946,New York,Night,Cloudy
947,Chicago,Night,Snowy
948,Los Angeles,Afternoon,Snowy
949,Los Angeles,Night,Cloudy
950,New York,Afternoon,Rainy
951,San Francisco,Evening,Cloudy
952,New York,Morning,Sunny
953,Chicago,Afternoon,Cloudy
954,Los Angeles,Morning,Rainy
955,Chicago,Evening,Cloudy
956,San Francisco,Afternoon,Sunny
957,Los Angeles,Morning,Cloudy
958,Houston,Evening,Rainy
959,San Francisco,Afternoon,Snowy
960,New York,Afternoon,Rainy
961,San Francisco,Evening,Cloudy
962,Los Angeles,Morning,Snowy
963,Chicago,Evening,Sunny
964,Houston,Afternoon,Sunny
965,Houston,Morning,Snowy
966,Chicago,Afternoon,Snowy
967,San Francisco,Evening,Cloudy
968,Chicago,Morning,Rainy
969,New York,Afternoon,Cloudy
970,Los Angeles,Night,Cloudy
971,Chicago,Afternoon,Cloudy
972,New York,Night,Rainy
973,New York,Night,Sunny
974,Chicago,Morning,Snowy
975,New York,Morning,Sunny
976,Los Angeles,Evening,Sunny
977,Chicago,Morning,Snowy
978,New York,Morning,Cloudy
979,San Francisco,Evening,Sunny
980,Los Angeles,Morning,Cloudy
981,Houston,Morning,Cloudy
982,Chicago,Morning,Rainy
983,Chicago,Evening,Snowy
984,Chicago,Afternoon,Cloudy
985,Chicago,Afternoon,Cloudy
986,New York,Night,Snowy
987,Houston,Night,Rainy
988,Houston,Afternoon,Rainy
989,San Francisco,Afternoon,Sunny
990,New York,Morning,Rainy
991,Chicago,Afternoon,Sunny
992,New York,Morning,Cloudy
993,Houston,Morning,Snowy
994,San Francisco,Afternoon,Snowy
995,Los Angeles,Afternoon,Sunny
996,New York,Night,Sunny
997,Chicago,Evening,Sunny
998,San Francisco,Morning,Sunny
999,San Francisco,Night,Cloudy
1000,Houston,Morning,Rainy
1001,San Francisco,Afternoon,Snowy
1002,Houston,Afternoon,Rainy
1003,Chicago,Evening,Snowy
1004,Houston,Morning,Rainy
1005,Houston,Evening,Rainy
1006,New York,Afternoon,Snowy
1007,Los Angeles,Evening,Rainy
1008,Houston,Night,Sunny
1009,Houston,Night,Rainy
1010,New York,Evening,Snowy
1011,Chicago,Morning,Sunny
1012,Chicago,Morning,Snowy
1013,Houston,Night,Cloudy
1014,Chicago,Afternoon,Snowy
1015,San Francisco,Evening,Snowy
1016,New York,Evening,Snowy
1017,Houston,Night,Rainy
1018,Houston,Afternoon,Sunny
1019,New York,Afternoon,Sunny
1020,San Francisco,Afternoon,Sunny
1021,Los Angeles,Afternoon,Cloudy
1022,San Francisco,Afternoon,Snowy
1023,San Francisco,Morning,Rainy
1024,Houston,Night,Rainy
1025,New York,Evening,Sunny
1026,Houston,Night,Cloudy
1027,Houston,Afternoon,Cloudy
1028,Chicago,Morning,Sunny
1029,Chicago,Morning,Rainy
1030,New York,Evening,Rainy
1031,Chicago,Afternoon,Snowy
1032,New York,Evening,Snowy
1033,Houston,Night,Snowy
1034,San Francisco,Morning,Rainy
1035,New York,Afternoon,Sunny
1036,Los Angeles,Evening,Cloudy
1037,Houston,Night,Sunny
1038,Chicago,Evening,Snowy
1039,Los Angeles,Morning,Snowy
1040,New York,Afternoon,Sunny
1041,San Francisco,Afternoon,Snowy
1042,Los Angeles,Evening,Cloudy
1043,New York,Evening,Snowy
1044,Los Angeles,Afternoon,Cloudy
1045,Chicago,Afternoon,Sunny
1046,Chicago,Night,Rainy
1047,New York,Night,Rainy
1048,San Francisco,Evening,Rainy
1049,New York,Afternoon,Rainy
1050,Houston,Night,Cloudy
1051,Los Angeles,Night,Cloudy
1052,Los Angeles,Morning,Snowy
1053,New York,Evening,Snowy
1054,Chicago,Night,Cloudy
1055,Chicago,Afternoon,Rainy
1056,New York,Night,Cloudy
1057,New York,Night,Sunny
1058,Los Angeles,Afternoon,Cloudy
1059,Los Angeles,Afternoon,Sunny
1060,Los Angeles,Afternoon,Rainy
1061,Los Angeles,Night,Sunny
1062,New York,Night,Cloudy
1063,Chicago,Morning,Rainy
1064,Chicago,Morning,Rainy
1065,Chicago,Morning,Snowy
1066,Los Angeles,Afternoon,Snowy
1067,Chicago,Afternoon,Cloudy
1068,Houston,Morning,Snowy
1069,San Francisco,Night,Rainy
1070,San Francisco,Night,Sunny
1071,Chicago,Afternoon,Rainy
1072,Chicago,Evening,Sunny
1073,New York,Night,Snowy
1074,Chicago,Afternoon,Snowy
1075,Houston,Evening,Rainy
1076,Chicago,Afternoon,Sunny
1077,San Francisco,Afternoon,Snowy
1078,San Francisco,Night,Sunny
1079,Los Angeles,Night,Rainy
1080,Los Angeles,Morning,Rainy
1081,Chicago,Evening,Snowy
1082,Houston,Night,Sunny
1083,Los Angeles,Morning,Sunny
1084,New York,Afternoon,Snowy
1085,San Francisco,Night,Cloudy
1086,San Francisco,Afternoon,Cloudy
1087,Chicago,Afternoon,Rainy
1088,Los Angeles,Morning,Snowy
1089,New York,Night,Rainy
1090,San Francisco,Afternoon,Cloudy
1091,San Francisco,Afternoon,Sunny
1092,Los Angeles,Morning,Rainy
1093,Los Angeles,Morning,Cloudy
1094,New York,Afternoon,Sunny
1095,Chicago,Night,Cloudy
1096,Los Angeles,Afternoon,Cloudy
1097,New York,Morning,Sunny
1098,New York,Evening,Sunny
1099,New York,Evening,Rainy
1100,Los Angeles,Night,Sunny
1101,Chicago,Morning,Rainy
1102,Chicago,Night,Snowy
1103,Chicago,Morning,Sunny
1104,Chicago,Afternoon,Snowy
1105,San Francisco,Night,Sunny
1106,Los Angeles,Night,Rainy
1107,Chicago,Night,Sunny
1108,New York,Morning,Snowy
1109,Houston,Evening,Sunny
1110,Chicago,Morning,Sunny
1111,Chicago,Morning,Cloudy
1112,Houston,Night,Cloudy
1113,San Francisco,Night,Sunny
1114,Chicago,Morning,Snowy
1115,Los Angeles,Evening,Sunny
1116,Houston,Evening,Rainy
1117,Chicago,Afternoon,Cloudy
1118,San Francisco,Night,Cloudy
1119,Houston,Afternoon,Snowy
1120,San Francisco,Morning,Rainy
1121,Houston,Night,Rainy
1122,San Francisco,Morning,Sunny
1123,San Francisco,Evening,Rainy
1124,New York,Evening,Cloudy
1125,Los Angeles,Morning,Rainy
1126,Los Angeles,Evening,Rainy
1127,San Francisco,Morning,Sunny
1128,Los Angeles,Morning,Rainy
1129,Houston,Night,Sunny
1130,Chicago,Evening,Rainy
1131,Los Angeles,Morning,Cloudy
1132,Chicago,Evening,Rainy
1133,Chicago,Evening,Rainy
1134,Los Angeles,Morning,Sunny
1135,New York,Evening,Rainy
1136,Houston,Afternoon,Rainy
1137,New York,Evening,Cloudy
1138,San Francisco,Evening,Sunny
1139,San Francisco,Night,Snowy
1140,San Francisco,Afternoon,Snowy
1141,Los Angeles,Morning,Sunny
1142,Chicago,Morning,Rainy
1143,Chicago,Evening,Cloudy
1144,Houston,Evening,Snowy
1145,Chicago,Morning,Snowy
1146,Los Angeles,Evening,Cloudy
1147,Chicago,Morning,Sunny
1148,San Francisco,Evening,Cloudy
1149,Houston,Morning,Rainy
1150,New York,Evening,Rainy
1151,Chicago,Night,Snowy
1152,New York,Night,Snowy
1153,Los Angeles,Morning,Sunny
1154,Los Angeles,Evening,Sunny
1155,Houston,Afternoon,Cloudy
1156,Chicago,Morning,Rainy
1157,New York,Night,Sunny
1158,Houston,Afternoon,Cloudy
1159,Chicago,Afternoon,Sunny
1160,Houston,Afternoon,Cloudy
1161,Houston,Afternoon,Rainy
1162,San Francisco,Afternoon,Sunny
1163,Houston,Morning,Snowy
1164,Houston,Afternoon,Snowy
1165,Chicago,Night,Cloudy
1166,Chicago,Afternoon,Rainy
1167,New York,Afternoon,Rainy
1168,New York,Night,Sunny
1169,Houston,Night,Rainy
1170,Houston,Night,Rainy
1171,San Francisco,Evening,Sunny
1172,San Francisco,Afternoon,Cloudy
1173,Houston,Morning,Snowy
1174,Los Angeles,Morning,Cloudy
1175,Houston,Evening,Cloudy
1176,Los Angeles,Evening,Sunny
1177,New York,Evening,Cloudy
1178,Los Angeles,Night,Rainy
1179,Los Angeles,Night,Rainy
1180,Chicago,Afternoon,Cloudy
1181,San Francisco,Morning,Snowy
1182,Houston,Night,Rainy
1183,Los Angeles,Night,Cloudy
1184,San Francisco,Evening,Snowy
1185,New York,Night,Snowy
1186,Chicago,Morning,Snowy
1187,San Francisco,Morning,Snowy
1188,Chicago,Afternoon,Sunny
1189,Los Angeles,Afternoon,Rainy
1190,New York,Evening,Cloudy
1191,Houston,Afternoon,Rainy
1192,San Francisco,Night,Snowy
1193,San Francisco,Morning,Snowy
1194,San Francisco,Afternoon,Cloudy
1195,New York,Night,Rainy
1196,New York,Evening,Rainy
1197,Los Angeles,Night,Rainy
1198,Los Angeles,Morning,Snowy
1199,Los Angeles,Night,Sunny
1200,Houston,Afternoon,Snowy
1201,Los Angeles,Evening,Rainy
1202,New York,Morning,Rainy
1203,Los Angeles,Afternoon,Rainy
1204,Chicago,Evening,Rainy
1205,New York,Night,Rainy
1206,New York,Night,Sunny
1207,San Francisco,Morning,Snowy
1208,Los Angeles,Evening,Rainy
1209,Houston,Evening,Snowy
1210,San Francisco,Afternoon,Rainy
1211,Chicago,Night,Cloudy
1212,Chicago,Afternoon,Rainy
1213,New York,Evening,Snowy
1214,Chicago,Evening,Rainy
1215,Chicago,Morning,Cloudy
1216,Chicago,Night,Rainy
1217,San Francisco,Morning,Sunny
1218,Chicago,Afternoon,Cloudy
1219,New York,Afternoon,Sunny
1220,Houston,Evening,Cloudy
1221,San Francisco,Evening,Snowy
1222,New York,Morning,Rainy
1223,San Francisco,Morning,Cloudy
1224,Los Angeles,Afternoon,Cloudy
1225,Los Angeles,Evening,Rainy
1226,Houston,Evening,Rainy
1227,Chicago,Night,Sunny
1228,Los Angeles,Morning,Sunny
1229,Los Angeles,Evening,Sunny
1230,New York,Morning,Rainy
1231,Chicago,Evening,Rainy
1232,Houston,Morning,Rainy
1233,Chicago,Evening,Sunny
1234,New York,Afternoon,Snowy
1235,Chicago,Afternoon,Sunny
1236,San Francisco,Evening,Cloudy
1237,New York,Evening,Sunny
1238,New York,Night,Rainy
1239,Houston,Night,Sunny
1240,San Francisco,Morning,Cloudy
1241,New York,Night,Snowy
1242,Los Angeles,Evening,Sunny
1243,San Francisco,Evening,Cloudy
1244,Houston,Afternoon,Rainy
1245,New York,Evening,Rainy
1246,Houston,Evening,Sunny
1247,Chicago,Afternoon,Snowy
1248,New York,Afternoon,Snowy
1249,Los Angeles,Morning,Rainy
1250,Houston,Evening,Rainy
1251,Houston,Evening,Snowy
1252,Los Angeles,Morning,Snowy
1253,San Francisco,Afternoon,Rainy
1254,Los Angeles,Morning,Rainy
1255,Los Angeles,Morning,Sunny
1256,Chicago,Night,Sunny
1257,Chicago,Afternoon,Snowy
1258,San Francisco,Evening,Snowy
1259,Los Angeles,Evening,Rainy
1260,Houston,Morning,Sunny
1261,Chicago,Night,Rainy
1262,Chicago,Afternoon,Snowy
1263,Los Angeles,Afternoon,Sunny
1264,San Francisco,Morning,Rainy
1265,New York,Morning,Snowy
1266,San Francisco,Morning,Snowy
1267,Los Angeles,Morning,Rainy
1268,San Francisco,Night,Cloudy
1269,New York,Afternoon,Cloudy
1270,New York,Night,Snowy
1271,Los Angeles,Morning,Snowy
1272,Houston,Evening,Rainy
1273,New York,Morning,Rainy
1274,Los Angeles,Evening,Snowy
1275,Chicago,Evening,Snowy
1276,Chicago,Morning,Cloudy
1277,Houston,Afternoon,Sunny
1278,San Francisco,Night,Cloudy
1279,Chicago,Evening,Cloudy
1280,Los Angeles,Afternoon,Cloudy
1281,Chicago,Evening,Snowy
1282,Los Angeles,Evening,Snowy
1283,Chicago,Afternoon,Rainy
1284,Chicago,Morning,Rainy
1285,Chicago,Morning,Rainy
1286,Chicago,Evening,Rainy
1287,San Francisco,Morning,Rainy
1288,Chicago,Afternoon,Rainy
1289,Houston,Evening,Sunny
1290,San Francisco,Evening,Cloudy
1291,Houston,Evening,Rainy
1292,Houston,Afternoon,Cloudy
1293,San Francisco,Afternoon,Snowy
1294,Houston,Morning,Snowy
1295,New York,Night,Sunny
1296,Houston,Evening,Cloudy
1297,New York,Morning,Snowy
1298,Houston,Night,Snowy
1299,New York,Morning,Cloudy
1300,Los Angeles,Morning,Rainy
1301,Chicago,Afternoon,Sunny
1302,Chicago,Evening,Snowy
1303,New York,Evening,Snowy
1304,San Francisco,Evening,Cloudy
1305,Houston,Night,Sunny
1306,Houston,Afternoon,Rainy
1307,San Francisco,Morning,Rainy
1308,Houston,Afternoon,Sunny
1309,San Francisco,Afternoon,Rainy
1310,Houston,Night,Sunny
1311,Los Angeles,Evening,Snowy
1312,Chicago,Evening,Snowy
1313,San Francisco,Evening,Rainy
1314,New York,Afternoon,Snowy
1315,New York,Afternoon,Rainy
1316,Houston,Afternoon,Snowy
1317,New York,Afternoon,Sunny
1318,San Francisco,Afternoon,Cloudy
1319,New York,Afternoon,Sunny
1320,Chicago,Morning,Snowy
1321,San Francisco,Evening,Sunny
1322,Chicago,Evening,Snowy
1323,Los Angeles,Morning,Snowy
1324,Los Angeles,Afternoon,Cloudy
1325,Houston,Evening,Rainy
1326,Chicago,Morning,Sunny
1327,Houston,Evening,Snowy
1328,New York,Evening,Cloudy
1329,New York,Morning,Sunny
1330,Los Angeles,Afternoon,Rainy
1331,Chicago,Morning,Cloudy
1332,New York,Afternoon,Sunny
1333,New York,Morning,Snowy
1334,New York,Night,Snowy
1335,Los Angeles,Evening,Snowy
1336,Houston,Night,Rainy
1337,Houston,Morning,Snowy
1338,New York,Morning,Cloudy
1339,San Francisco,Night,Snowy
1340,San Francisco,Evening,Snowy
1341,Chicago,Night,Rainy
1342,San Francisco,Evening,Rainy
1343,San Francisco,Night,Rainy
1344,San Francisco,Morning,Snowy
1345,Los Angeles,Morning,Rainy
1346,Chicago,Night,Rainy
1347,San Francisco,Evening,Cloudy
1348,Los Angeles,Afternoon,Rainy
1349,Chicago,Evening,Cloudy
1350,Los Angeles,Evening,Snowy
1351,New York,Morning,Cloudy
1352,Houston,Night,Rainy
1353,San Francisco,Evening,Cloudy
1354,New York,Afternoon,Sunny
1355,Chicago,Night,Rainy
1356,Houston,Afternoon,Sunny
1357,New York,Night,Rainy
1358,Los Angeles,Morning,Sunny
1359,San Francisco,Evening,Sunny
1360,New York,Night,Rainy
1361,San Francisco,Night,Sunny
1362,Houston,Evening,Cloudy
1363,Los Angeles,Afternoon,Cloudy
1364,Chicago,Night,Rainy
1365,Houston,Afternoon,Snowy
1366,New York,Evening,Rainy
1367,Chicago,Night,Rainy
1368,Houston,Morning,Sunny
1369,New York,Afternoon,Sunny
1370,New York,Morning,Sunny
1371,San Francisco,Afternoon,Snowy
1372,New York,Afternoon,Cloudy
1373,New York,Night,Snowy
1374,San Francisco,Afternoon,Sunny
1375,New York,Night,Sunny
1376,New York,Afternoon,Cloudy
1377,San Francisco,Night,Sunny
1378,Houston,Night,Snowy
1379,San Francisco,Afternoon,Sunny
1380,Chicago,Night,Cloudy
1381,Houston,Afternoon,Rainy
1382,Houston,Afternoon,Snowy
1383,New York,Evening,Sunny
1384,Los Angeles,Evening,Sunny
1385,San Francisco,Morning,Cloudy
1386,Los Angeles,Afternoon,Sunny
1387,Los Angeles,Evening,Sunny
1388,Chicago,Evening,Cloudy
1389,New York,Evening,Sunny
1390,Los Angeles,Morning,Sunny
1391,San Francisco,Afternoon,Rainy
1392,New York,Night,Snowy
1393,Houston,Evening,Sunny
1394,Los Angeles,Evening,Rainy
1395,Los Angeles,Morning,Rainy
1396,New York,Afternoon,Sunny
1397,Houston,Evening,Sunny
1398,Los Angeles,Morning,Rainy
1399,New York,Night,Rainy
1400,Los Angeles,Night,Cloudy
1401,Los Angeles,Night,Snowy
1402,San Francisco,Evening,Snowy
1403,New York,Night,Cloudy
1404,Chicago,Night,Cloudy
1405,San Francisco,Night,Snowy
1406,Los Angeles,Evening,Snowy
1407,New York,Afternoon,Sunny
1408,San Francisco,Night,Sunny
1409,Chicago,Afternoon,Rainy
1410,Houston,Night,Rainy
1411,Los Angeles,Afternoon,Cloudy
1412,New York,Evening,Cloudy
1413,New York,Afternoon,Rainy
1414,San Francisco,Night,Snowy
1415,San Francisco,Evening,Cloudy
1416,Los Angeles,Afternoon,Cloudy
1417,Houston,Night,Cloudy
1418,Houston,Morning,Snowy
1419,New York,Night,Rainy
1420,Los Angeles,Evening,Rainy
1421,Chicago,Evening,Snowy
1422,New York,Evening,Snowy
1423,New York,Afternoon,Snowy
1424,Chicago,Night,Cloudy
1425,Chicago,Morning,Cloudy
1426,Los Angeles,Afternoon,Rainy
1427,San Francisco,Night,Sunny
1428,Houston,Morning,Sunny
1429,Los Angeles,Evening,Rainy
1430,San Francisco,Night,Snowy
1431,Houston,Morning,Cloudy
1432,Los Angeles,Morning,Snowy
1433,Chicago,Evening,Cloudy
1434,New York,Afternoon,Cloudy
1435,Los Angeles,Night,Sunny
1436,New York,Afternoon,Cloudy
1437,Houston,Morning,Snowy
1438,New York,Afternoon,Sunny
1439,New York,Night,Rainy
1440,San Francisco,Night,Snowy
1441,Houston,Night,Snowy
1442,Chicago,Afternoon,Rainy
1443,San Francisco,Afternoon,Sunny
1444,Chicago,Night,Sunny
1445,Los Angeles,Afternoon,Rainy
1446,Chicago,Afternoon,Snowy
1447,Houston,Afternoon,Snowy
1448,New York,Night,Sunny
1449,Chicago,Morning,Cloudy
1450,Houston,Morning,Sunny
1451,New York,Afternoon,Snowy
1452,Chicago,Evening,Snowy
1453,Los Angeles,Night,Cloudy
1454,Houston,Morning,Rainy
1455,Chicago,Evening,Rainy
1456,New York,Evening,Rainy
1457,San Francisco,Afternoon,Snowy
1458,Los Angeles,Night,Rainy
1459,Houston,Night,Sunny
1460,Los Angeles,Evening,Snowy
1461,San Francisco,Morning,Rainy
1462,Chicago,Afternoon,Rainy
1463,Houston,Afternoon,Sunny
1464,San Francisco,Afternoon,Sunny
1465,Los Angeles,Evening,Sunny
1466,Houston,Evening,Cloudy
1467,New York,Night,Cloudy
1468,Chicago,Afternoon,Cloudy
1469,Houston,Evening,Cloudy
1470,Houston,Afternoon,Cloudy
1471,Houston,Evening,Cloudy
1472,New York,Afternoon,Snowy
1473,Houston,Evening,Rainy
1474,Los Angeles,Afternoon,Snowy
1475,New York,Morning,Rainy
1476,Chicago,Afternoon,Sunny
1477,New York,Night,Rainy
1478,San Francisco,Night,Rainy
1479,Chicago,Afternoon,Cloudy
1480,Chicago,Night,Rainy
1481,New York,Night,Cloudy
1482,Los Angeles,Afternoon,Snowy
1483,Chicago,Morning,Sunny
1484,Chicago,Morning,Snowy
1485,Los Angeles,Evening,Snowy
1486,New York,Night,Sunny
1487,New York,Evening,Snowy
1488,Los Angeles,Afternoon,Snowy
1489,New York,Night,Sunny
1490,New York,Night,Snowy
1491,Los Angeles,Afternoon,Snowy
1492,San Francisco,Evening,Cloudy
1493,Los Angeles,Night,Rainy
1494,Los Angeles,Afternoon,Cloudy
1495,Houston,Night,Snowy
1496,Chicago,Morning,Snowy
1497,San Francisco,Night,Snowy
1498,San Francisco,Morning,Rainy
1499,Chicago,Morning,Cloudy
1500,Houston,Night,Rainy
1501,Houston,Evening,Snowy
1502,Los Angeles,Afternoon,Rainy
1503,Houston,Morning,Cloudy
1504,Chicago,Evening,Rainy
1505,Chicago,Night,Rainy
1506,New York,Morning,Snowy
1507,Houston,Afternoon,Snowy
1508,Los Angeles,Morning,Snowy
1509,New York,Afternoon,Cloudy
1510,Chicago,Afternoon,Sunny
1511,New York,Afternoon,Sunny
1512,Houston,Night,Snowy
1513,Chicago,Evening,Rainy
1514,New York,Morning,Rainy
1515,New York,Morning,Sunny
1516,New York,Night,Cloudy
1517,New York,Afternoon,Cloudy
1518,San Francisco,Night,Rainy
1519,Chicago,Morning,Snowy
1520,Los Angeles,Afternoon,Sunny
1521,San Francisco,Morning,Rainy
1522,New York,Evening,Rainy
1523,New York,Evening,Cloudy
1524,New York,Afternoon,Snowy
1525,New York,Afternoon,Snowy
1526,New York,Evening,Rainy
1527,Los Angeles,Evening,Rainy
1528,San Francisco,Afternoon,Sunny
1529,Chicago,Evening,Rainy
1530,Chicago,Night,Sunny
1531,Chicago,Afternoon,Sunny
1532,Houston,Evening,Rainy
1533,San Francisco,Afternoon,Cloudy
1534,San Francisco,Afternoon,Snowy
1535,San Francisco,Afternoon,Cloudy
1536,Los Angeles,Evening,Sunny
1537,New York,Morning,Rainy
1538,Chicago,Morning,Sunny
1539,San Francisco,Evening,Rainy
1540,Houston,Evening,Sunny
1541,San Francisco,Night,Rainy
1542,Chicago,Afternoon,Cloudy
1543,New York,Morning,Rainy
1544,Chicago,Morning,Snowy
1545,Los Angeles,Evening,Snowy
1546,Houston,Morning,Sunny
1547,Los Angeles,Morning,Snowy
1548,New York,Afternoon,Cloudy
1549,Los Angeles,Afternoon,Rainy
1550,New York,Morning,Cloudy
1551,New York,Morning,Sunny
1552,Los Angeles,Night,Sunny
1553,Los Angeles,Night,Snowy
1554,Chicago,Night,Rainy
1555,New York,Morning,Rainy
1556,Los Angeles,Evening,Snowy
1557,Los Angeles,Morning,Rainy
1558,New York,Afternoon,Sunny
1559,San Francisco,Evening,Cloudy
1560,Houston,Evening,Snowy
1561,San Francisco,Afternoon,Rainy
1562,Chicago,Evening,Sunny
1563,New York,Night,Rainy
